,gl_number,met_id,role
3289,1000802,115,SUBSTRATE
3290,1000802,506,SUBSTRATE
3291,1000802,873,SUBSTRATE
3292,1000802,497,PRODUCT
3293,1000802,582,PRODUCT
3294,1000802,700,PRODUCT
3295,1000802,1032,PRODUCT
3296,1000803,700,SUBSTRATE
3297,1000803,1032,SUBSTRATE
3298,1000803,442,PRODUCT
3299,1000803,1119,PRODUCT
3300,1000804,405,SUBSTRATE
3301,1000804,1185,PRODUCT
3302,1000805,423,SUBSTRATE
3303,1000805,865,SUBSTRATE
3304,1000805,1146,SUBSTRATE
3305,1000805,307,PRODUCT
3306,1000805,387,PRODUCT
3307,1000805,700,PRODUCT
3308,1000805,1134,PRODUCT
3309,1000806,158,SUBSTRATE
3310,1000806,709,SUBSTRATE
3311,1000806,157,PRODUCT
3312,1000807,334,SUBSTRATE
3313,1000807,709,SUBSTRATE
3314,1000807,158,PRODUCT
3315,1000807,582,PRODUCT
3316,1000807,700,PRODUCT
3317,1000808,308,SUBSTRATE
3318,1000808,442,SUBSTRATE
3319,1000808,700,PRODUCT
3320,1000808,1146,PRODUCT
3321,1000809,169,SUBSTRATE
3322,1000809,393,SUBSTRATE
3323,1000809,1147,PRODUCT
3324,1000809,1249,PRODUCT
3325,1000810,1031,SUBSTRATE
3326,1000810,156,PRODUCT
3327,1000811,335,SUBSTRATE
3328,1000811,423,SUBSTRATE
3329,1000811,894,SUBSTRATE
3330,1000811,333,PRODUCT
3331,1000811,387,PRODUCT
3332,1000811,700,PRODUCT
3333,1000811,1134,PRODUCT
3334,1000812,709,SUBSTRATE
3335,1000812,890,SUBSTRATE
3336,1000812,1164,SUBSTRATE
3337,1000812,335,PRODUCT
3338,1000812,582,PRODUCT
3339,1000812,883,PRODUCT
3340,1000813,423,SUBSTRATE
3341,1000813,1185,SUBSTRATE
3342,1000813,412,PRODUCT
3343,1000813,700,PRODUCT
3344,1000813,1164,PRODUCT
3345,1000814,274,SUBSTRATE
3346,1000814,709,SUBSTRATE
3347,1000814,929,PRODUCT
3348,1000814,1134,PRODUCT
3349,1000815,273,SUBSTRATE
3350,1000815,883,SUBSTRATE
3351,1000815,223,PRODUCT
3352,1000815,274,PRODUCT
3353,1000816,962,SUBSTRATE
3354,1000816,1148,SUBSTRATE
3355,1000816,459,PRODUCT
3356,1000816,710,PRODUCT
3357,1000817,483,SUBSTRATE
3358,1000817,1148,SUBSTRATE
3359,1000817,462,PRODUCT
3360,1000817,710,PRODUCT
3361,1000818,1149,SUBSTRATE
3362,1000818,205,PRODUCT
3363,1000818,1081,PRODUCT
3364,1000819,701,SUBSTRATE
3365,1000819,1055,SUBSTRATE
3366,1000819,1103,SUBSTRATE
3367,1000819,1218,SUBSTRATE
3368,1000819,710,PRODUCT
3369,1000819,1051,PRODUCT
3370,1000819,1148,PRODUCT
3371,1000820,709,SUBSTRATE
3372,1000820,1024,SUBSTRATE
3373,1000820,1102,SUBSTRATE
3374,1000820,246,PRODUCT
3375,1000820,736,PRODUCT
3376,1000820,1037,PRODUCT
3377,1000821,323,SUBSTRATE
3378,1000821,700,PRODUCT
3379,1000821,709,PRODUCT
3380,1000821,1152,PRODUCT
3381,1000822,709,SUBSTRATE
3382,1000822,1025,SUBSTRATE
3383,1000822,1102,SUBSTRATE
3384,1000822,246,PRODUCT
3385,1000822,736,PRODUCT
3386,1000822,1024,PRODUCT
3387,1000823,709,SUBSTRATE
3388,1000823,1102,SUBSTRATE
3389,1000823,1215,SUBSTRATE
3390,1000823,246,PRODUCT
3391,1000823,736,PRODUCT
3392,1000823,1212,PRODUCT
3393,1000824,700,SUBSTRATE
3394,1000824,1157,SUBSTRATE
3395,1000824,442,PRODUCT
3396,1000824,709,PRODUCT
3397,1000824,843,PRODUCT
3398,1000825,1050,SUBSTRATE
3399,1000825,1157,SUBSTRATE
3400,1000825,243,PRODUCT
3401,1000825,442,PRODUCT
3402,1000825,1054,PRODUCT
3403,1000826,626,SUBSTRATE
3404,1000826,927,SUBSTRATE
3405,1000826,168,PRODUCT
3406,1000826,628,PRODUCT
3407,1000827,423,SUBSTRATE
3408,1000827,925,SUBSTRATE
3409,1000827,1344,SUBSTRATE
3410,1000827,412,PRODUCT
3411,1000827,582,PRODUCT
3412,1000827,1159,PRODUCT
3413,1000828,1105,SUBSTRATE
3414,1000828,1163,SUBSTRATE
3415,1000828,713,PRODUCT
3416,1000828,1161,PRODUCT
3417,1000829,1060,SUBSTRATE
3418,1000829,1134,SUBSTRATE
3419,1000829,405,PRODUCT
3420,1000829,700,PRODUCT
3421,1000829,1058,PRODUCT
3422,1000830,696,SUBSTRATE
3423,1000830,1134,SUBSTRATE
3424,1000830,405,PRODUCT
3425,1000830,693,PRODUCT
3426,1000831,698,SUBSTRATE
3427,1000831,1138,SUBSTRATE
3428,1000831,406,PRODUCT
3429,1000831,695,PRODUCT
3430,1000832,754,SUBSTRATE
3431,1000832,1134,SUBSTRATE
3432,1000832,405,PRODUCT
3433,1000832,741,PRODUCT
3434,1000833,409,SUBSTRATE
3435,1000833,709,SUBSTRATE
3436,1000833,1102,SUBSTRATE
3437,1000833,1170,SUBSTRATE
3438,1000833,736,PRODUCT
3439,1000833,1172,PRODUCT
3440,1000834,709,SUBSTRATE
3441,1000834,1102,SUBSTRATE
3442,1000834,1173,SUBSTRATE
3443,1000834,409,PRODUCT
3444,1000834,736,PRODUCT
3445,1000834,1171,PRODUCT
3446,1000835,1102,SUBSTRATE
3447,1000835,1176,SUBSTRATE
3448,1000835,736,PRODUCT
3449,1000835,1171,PRODUCT
3450,1000836,1102,SUBSTRATE
3451,1000836,1174,SUBSTRATE
3452,1000836,736,PRODUCT
3453,1000836,1170,PRODUCT
3454,1000837,167,SUBSTRATE
3455,1000837,700,SUBSTRATE
3456,1000837,1054,SUBSTRATE
3457,1000837,925,PRODUCT
3458,1000837,1050,PRODUCT
3459,1000838,423,SUBSTRATE
3460,1000838,432,SUBSTRATE
3461,1000838,1177,SUBSTRATE
3462,1000838,387,PRODUCT
3463,1000838,700,PRODUCT
3464,1000838,1098,PRODUCT
3465,1000838,1134,PRODUCT
3466,1000839,700,SUBSTRATE
3467,1000839,1177,SUBSTRATE
3468,1000839,362,PRODUCT
3469,1000839,442,PRODUCT
3470,1000840,362,SUBSTRATE
3471,1000840,700,SUBSTRATE
3472,1000840,1177,SUBSTRATE
3473,1000840,118,PRODUCT
3474,1000840,442,PRODUCT
3475,1000841,502,SUBSTRATE
3476,1000841,1043,SUBSTRATE
3477,1000841,1179,SUBSTRATE
3478,1000841,374,PRODUCT
3479,1000841,445,PRODUCT
3480,1000841,1048,PRODUCT
3481,1000842,387,SUBSTRATE
3482,1000842,700,SUBSTRATE
3483,1000842,1144,SUBSTRATE
3484,1000842,423,PRODUCT
3485,1000842,1177,PRODUCT
3486,1000843,202,SUBSTRATE
3487,1000843,705,SUBSTRATE
3488,1000843,1048,SUBSTRATE
3489,1000843,1105,SUBSTRATE
3490,1000843,200,PRODUCT
3491,1000843,713,PRODUCT
3492,1000843,1043,PRODUCT
3493,1000844,423,SUBSTRATE
3494,1000844,666,SUBSTRATE
3495,1000844,709,SUBSTRATE
3496,1000844,387,PRODUCT
3497,1000844,669,PRODUCT
3498,1000844,700,PRODUCT
3499,1000844,1134,PRODUCT
3500,1000845,423,SUBSTRATE
3501,1000845,1182,SUBSTRATE
3502,1000845,387,PRODUCT
3503,1000845,639,PRODUCT
3504,1000845,700,PRODUCT
3505,1000846,425,SUBSTRATE
3506,1000846,1184,SUBSTRATE
3507,1000846,389,PRODUCT
3508,1000846,641,PRODUCT
3509,1000846,705,PRODUCT
3510,1000847,204,SUBSTRATE
3511,1000847,322,SUBSTRATE
3512,1000847,336,PRODUCT
3513,1000847,700,PRODUCT
3514,1000847,709,PRODUCT
3515,1000847,1134,PRODUCT
3516,1000848,336,SUBSTRATE
3517,1000848,700,SUBSTRATE
3518,1000848,322,PRODUCT
3519,1000848,1182,PRODUCT
3520,1000849,423,SUBSTRATE
3521,1000849,539,SUBSTRATE
3522,1000849,387,PRODUCT
3523,1000849,700,PRODUCT
3524,1000849,1185,PRODUCT
3525,1000850,423,SUBSTRATE
3526,1000850,700,SUBSTRATE
3527,1000850,1354,SUBSTRATE
3528,1000850,550,PRODUCT
3529,1000850,709,PRODUCT
3530,1000850,1358,PRODUCT
3531,1000851,506,SUBSTRATE
3532,1000851,700,SUBSTRATE
3533,1000851,1354,SUBSTRATE
3534,1000851,554,PRODUCT
3535,1000851,709,PRODUCT
3536,1000851,1358,PRODUCT
3537,1000852,691,SUBSTRATE
3538,1000852,700,SUBSTRATE
3539,1000852,1354,SUBSTRATE
3540,1000852,572,PRODUCT
3541,1000852,709,PRODUCT
3542,1000852,1358,PRODUCT
3543,1000853,700,SUBSTRATE
3544,1000853,1303,SUBSTRATE
3545,1000853,1354,SUBSTRATE
3546,1000853,602,PRODUCT
3547,1000853,709,PRODUCT
3548,1000853,1358,PRODUCT
3549,1000854,387,SUBSTRATE
3550,1000854,700,SUBSTRATE
3551,1000854,1354,SUBSTRATE
3552,1000854,546,PRODUCT
3553,1000854,709,PRODUCT
3554,1000854,1358,PRODUCT
3555,1000855,390,SUBSTRATE
3556,1000855,706,SUBSTRATE
3557,1000855,1356,SUBSTRATE
3558,1000855,547,PRODUCT
3559,1000855,714,PRODUCT
3560,1000855,1360,PRODUCT
3561,1000856,449,SUBSTRATE
3562,1000856,700,SUBSTRATE
3563,1000856,1354,SUBSTRATE
3564,1000856,551,PRODUCT
3565,1000856,709,PRODUCT
3566,1000856,1358,PRODUCT
3567,1000857,450,SUBSTRATE
3568,1000857,706,SUBSTRATE
3569,1000857,1356,SUBSTRATE
3570,1000857,552,PRODUCT
3571,1000857,714,PRODUCT
3572,1000857,1360,PRODUCT
3573,1000858,655,SUBSTRATE
3574,1000858,700,SUBSTRATE
3575,1000858,1354,SUBSTRATE
3576,1000858,568,PRODUCT
3577,1000858,709,PRODUCT
3578,1000858,1358,PRODUCT
3579,1000859,658,SUBSTRATE
3580,1000859,706,SUBSTRATE
3581,1000859,1356,SUBSTRATE
3582,1000859,569,PRODUCT
3583,1000859,714,PRODUCT
3584,1000859,1360,PRODUCT
3585,1000860,541,SUBSTRATE
3586,1000860,1185,PRODUCT
3587,1000861,423,SUBSTRATE
3588,1000861,1060,SUBSTRATE
3589,1000861,387,PRODUCT
3590,1000861,700,PRODUCT
3591,1000861,1066,PRODUCT
3592,1000862,541,SUBSTRATE
3593,1000862,545,PRODUCT
3594,1000863,251,SUBSTRATE
3595,1000863,1194,SUBSTRATE
3596,1000863,252,PRODUCT
3597,1000863,705,PRODUCT
3598,1000863,1191,PRODUCT
3599,1000864,1192,SUBSTRATE
3600,1000864,1313,SUBSTRATE
3601,1000864,632,PRODUCT
3602,1000864,700,PRODUCT
3603,1000864,1190,PRODUCT
3604,1000865,709,SUBSTRATE
3605,1000865,1196,SUBSTRATE
3606,1000865,646,PRODUCT
3607,1000865,666,PRODUCT
3608,1000865,700,PRODUCT
3609,1000866,709,SUBSTRATE
3610,1000866,928,SUBSTRATE
3611,1000866,1041,SUBSTRATE
3612,1000866,223,PRODUCT
3613,1000866,700,PRODUCT
3614,1000866,915,PRODUCT
3615,1000866,1046,PRODUCT
3616,1000867,700,SUBSTRATE
3617,1000867,851,SUBSTRATE
3618,1000867,883,SUBSTRATE
3619,1000867,1054,SUBSTRATE
3620,1000867,709,PRODUCT
3621,1000867,928,PRODUCT
3622,1000867,1050,PRODUCT
3623,1000868,1201,SUBSTRATE
3624,1000868,517,PRODUCT
3625,1000868,579,PRODUCT
3626,1000869,373,SUBSTRATE
3627,1000869,929,SUBSTRATE
3628,1000869,499,PRODUCT
3629,1000869,1075,PRODUCT
3630,1000870,701,SUBSTRATE
3631,1000870,930,SUBSTRATE
3632,1000870,1117,SUBSTRATE
3633,1000870,261,PRODUCT
3634,1000870,443,PRODUCT
3635,1000870,500,PRODUCT
3636,1000871,423,SUBSTRATE
3637,1000871,929,SUBSTRATE
3638,1000871,1345,SUBSTRATE
3639,1000871,412,PRODUCT
3640,1000871,582,PRODUCT
3641,1000871,1203,PRODUCT
3642,1000872,249,SUBSTRATE
3643,1000872,700,SUBSTRATE
3644,1000872,1054,SUBSTRATE
3645,1000872,1050,PRODUCT
3646,1000872,1204,PRODUCT
3647,1000873,423,SUBSTRATE
3648,1000873,1204,SUBSTRATE
3649,1000873,276,PRODUCT
3650,1000873,387,PRODUCT
3651,1000873,700,PRODUCT
3652,1000874,1041,SUBSTRATE
3653,1000874,1155,SUBSTRATE
3654,1000874,700,PRODUCT
3655,1000874,1046,PRODUCT
3656,1000874,1206,PRODUCT
3657,1000875,818,SUBSTRATE
3658,1000875,1206,SUBSTRATE
3659,1000875,700,PRODUCT
3660,1000875,1205,PRODUCT
3661,1000876,642,SUBSTRATE
3662,1000876,649,SUBSTRATE
3663,1000876,639,PRODUCT
3664,1000876,700,PRODUCT
3665,1000876,1227,PRODUCT
3666,1000877,1167,SUBSTRATE
3667,1000877,1195,SUBSTRATE
3668,1000877,311,PRODUCT
3669,1000877,700,PRODUCT
3670,1000877,1212,PRODUCT
3671,1000878,1195,SUBSTRATE
3672,1000878,1212,SUBSTRATE
3673,1000878,311,PRODUCT
3674,1000878,700,PRODUCT
3675,1000878,1215,PRODUCT
3676,1000879,1219,SUBSTRATE
3677,1000879,726,PRODUCT
3678,1000879,1081,PRODUCT
3679,1000880,710,SUBSTRATE
3680,1000880,1149,SUBSTRATE
3681,1000880,1135,PRODUCT
3682,1000880,1148,PRODUCT
3683,1000881,710,SUBSTRATE
3684,1000881,1219,SUBSTRATE
3685,1000881,1135,PRODUCT
3686,1000881,1218,PRODUCT
3687,1000882,424,SUBSTRATE
3688,1000882,1148,SUBSTRATE
3689,1000882,388,PRODUCT
3690,1000882,701,PRODUCT
3691,1000882,1149,PRODUCT
3692,1000883,424,SUBSTRATE
3693,1000883,1218,SUBSTRATE
3694,1000883,388,PRODUCT
3695,1000883,701,PRODUCT
3696,1000883,1219,PRODUCT
3697,1000884,492,SUBSTRATE
3698,1000884,1260,PRODUCT
3699,1000885,491,SUBSTRATE
3700,1000885,1259,PRODUCT
3701,1000886,701,SUBSTRATE
3702,1000886,1047,SUBSTRATE
3703,1000886,1103,SUBSTRATE
3704,1000886,1221,SUBSTRATE
3705,1000886,136,PRODUCT
3706,1000886,710,PRODUCT
3707,1000886,1042,PRODUCT
3708,1000887,701,SUBSTRATE
3709,1000887,1055,SUBSTRATE
3710,1000887,1103,SUBSTRATE
3711,1000887,1221,SUBSTRATE
3712,1000887,136,PRODUCT
3713,1000887,710,PRODUCT
3714,1000887,1051,PRODUCT
3715,1000888,233,SUBSTRATE
3716,1000888,700,SUBSTRATE
3717,1000888,1054,SUBSTRATE
3718,1000888,582,PRODUCT
3719,1000888,1050,PRODUCT
3720,1000888,1220,PRODUCT
3721,1000889,1229,SUBSTRATE
3722,1000889,1281,SUBSTRATE
3723,1000889,651,PRODUCT
3724,1000889,1280,PRODUCT
3725,1000890,389,SUBSTRATE
3726,1000890,1138,SUBSTRATE
3727,1000890,1231,SUBSTRATE
3728,1000890,425,PRODUCT
3729,1000890,502,PRODUCT
3730,1000890,1229,PRODUCT
3731,1000891,709,SUBSTRATE
3732,1000891,1050,SUBSTRATE
3733,1000891,1230,SUBSTRATE
3734,1000891,700,PRODUCT
3735,1000891,1054,PRODUCT
3736,1000891,1227,PRODUCT
3737,1000892,711,SUBSTRATE
3738,1000892,1232,SUBSTRATE
3739,1000892,520,PRODUCT
3740,1000892,530,PRODUCT
3741,1000893,423,SUBSTRATE
3742,1000893,700,SUBSTRATE
3743,1000893,1233,SUBSTRATE
3744,1000893,306,PRODUCT
3745,1000893,582,PRODUCT
3746,1000894,306,SUBSTRATE
3747,1000894,1134,SUBSTRATE
3748,1000894,387,PRODUCT
3749,1000894,700,PRODUCT
3750,1000894,1233,PRODUCT
3751,1000895,700,SUBSTRATE
3752,1000895,1054,SUBSTRATE
3753,1000895,1235,SUBSTRATE
3754,1000895,709,PRODUCT
3755,1000895,740,PRODUCT
3756,1000895,1050,PRODUCT
3757,1000896,423,SUBSTRATE
3758,1000896,709,SUBSTRATE
3759,1000896,1239,SUBSTRATE
3760,1000896,387,PRODUCT
3761,1000896,700,PRODUCT
3762,1000896,1134,PRODUCT
3763,1000896,1240,PRODUCT
3764,1000897,223,SUBSTRATE
3765,1000897,1102,SUBSTRATE
3766,1000897,1237,SUBSTRATE
3767,1000897,407,PRODUCT
3768,1000897,442,PRODUCT
3769,1000897,700,PRODUCT
3770,1000897,1227,PRODUCT
3771,1000897,1235,PRODUCT
3772,1000898,313,SUBSTRATE
3773,1000898,713,SUBSTRATE
3774,1000898,329,PRODUCT
3775,1000898,705,PRODUCT
3776,1000899,423,SUBSTRATE
3777,1000899,883,SUBSTRATE
3778,1000899,1249,SUBSTRATE
3779,1000899,316,PRODUCT
3780,1000899,387,PRODUCT
